id,TryStartLine,TryEndLine,TryLOC,CatchStartLine,CatchEndLine,CatchLOC,CatchStart,CatchLength,MethodStartLine,MethodEndLine,MethodLOC,Binded,RecoveredBinding,Kind,Checked,ParentNodeType,RecoverFlag,InnerCatch,ParentTryStartLine,Logged,MultiLog,Abort,Default,GetCause,OtherInvocation,NumThrown,NumThrowNew,NumThrowWrapCurrentException,Return,Continue,EmptyBlock,CatchException,FinallyThrowing,NumDistinctMethods,NumMethodsNotBinded,NumDistinctExceptions,NumSpecificHandler,NumSubsumptionHandler,NumSupersumptionHandler,NumOtherHandler,MaxLevel,NumIsBindingInfo,NumIsDocSemantic,NumIsDocSyntax,NumIsThrow,ToDo,ExceptionType,ParentMethod,ParentType,Filename,StartLine
2216,691,701,6,701,707,4,22259,132,688,711,19,1,1,-9,0,31,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,9,9,0,0,0,0,0,1,0,0,0,0,0,"Exception","testJpaPositionalParameters()","org.hibernate.jpa.test.query.QueryTest","hibernate-core\src\test\java\org\hibernate\jpa\test\query\QueryTest.java",701
2217,719,760,33,760,766,4,24138,132,713,770,48,1,1,-9,0,31,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,26,25,0,0,0,0,0,1,0,0,0,0,0,"Exception","testParameterList()","org.hibernate.jpa.test.query.QueryTest","hibernate-core\src\test\java\org\hibernate\jpa\test\query\QueryTest.java",760
2218,778,822,36,822,828,4,26146,132,772,832,51,1,1,-9,0,31,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,26,25,0,0,0,0,0,1,0,0,0,0,0,"Exception","testParameterListInExistingParens()","org.hibernate.jpa.test.query.QueryTest","hibernate-core\src\test\java\org\hibernate\jpa\test\query\QueryTest.java",822
2219,840,855,12,855,861,4,27112,132,834,865,27,1,1,-9,0,31,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,15,15,0,0,0,0,0,1,0,0,0,0,0,"Exception","testEscapeCharacter()","org.hibernate.jpa.test.query.QueryTest","hibernate-core\src\test\java\org\hibernate\jpa\test\query\QueryTest.java",855
2220,872,889,13,889,895,4,28071,132,867,899,27,1,1,-9,0,31,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,19,16,0,0,0,0,0,1,0,0,0,0,0,"Exception","testNativeQueryByEntity()","org.hibernate.jpa.test.query.QueryTest","hibernate-core\src\test\java\org\hibernate\jpa\test\query\QueryTest.java",889
2221,906,922,9,922,928,4,28873,132,901,932,23,1,1,-9,0,31,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,12,11,0,0,0,0,0,1,0,0,0,0,0,"Exception","testNativeQueryByResultSet()","org.hibernate.jpa.test.query.QueryTest","hibernate-core\src\test\java\org\hibernate\jpa\test\query\QueryTest.java",922
2222,937,958,18,958,964,4,30009,132,934,968,31,1,1,-9,0,31,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,22,18,0,0,0,0,0,1,0,0,0,0,0,"Exception","testExplicitPositionalParameter()","org.hibernate.jpa.test.query.QueryTest","hibernate-core\src\test\java\org\hibernate\jpa\test\query\QueryTest.java",958
2223,973,984,7,984,990,4,30793,132,970,995,20,1,1,-9,0,31,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,12,12,0,0,0,0,0,1,0,0,0,0,0,"Exception","testTemporalTypeBinding()","org.hibernate.jpa.test.query.QueryTest","hibernate-core\src\test\java\org\hibernate\jpa\test\query\QueryTest.java",984
2224,1000,1031,21,1031,1037,4,32202,132,997,1041,34,1,1,-9,0,31,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,16,12,0,0,0,0,0,1,0,0,0,0,0,"Exception","testPositionalParameterForms()","org.hibernate.jpa.test.query.QueryTest","hibernate-core\src\test\java\org\hibernate\jpa\test\query\QueryTest.java",1031
2225,1089,1104,13,1104,1110,4,34284,132,1086,1115,26,1,1,-9,0,31,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,13,9,0,0,0,0,0,1,0,0,0,0,0,"Exception","testNativeQuestionMarkParameter()","org.hibernate.jpa.test.query.QueryTest","hibernate-core\src\test\java\org\hibernate\jpa\test\query\QueryTest.java",1104
2226,1122,1141,16,1141,1147,4,35362,132,1117,1151,30,1,1,-9,0,31,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,15,14,0,0,0,0,0,1,0,0,0,0,0,"Exception","testNativeQueryWithPositionalParameter()","org.hibernate.jpa.test.query.QueryTest","hibernate-core\src\test\java\org\hibernate\jpa\test\query\QueryTest.java",1141
2227,1298,1312,10,1312,1318,4,40352,132,1293,1322,24,1,1,-9,0,31,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,14,13,0,0,0,0,0,1,0,0,0,0,0,"Exception","testTypedNamedNativeQuery()","org.hibernate.jpa.test.query.QueryTest","hibernate-core\src\test\java\org\hibernate\jpa\test\query\QueryTest.java",1312
2228,1327,1352,21,1352,1358,4,41856,132,1324,1362,34,1,1,-9,0,31,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,33,31,0,0,0,0,0,1,0,0,0,0,0,"Exception","testTypedScalarQueries()","org.hibernate.jpa.test.query.QueryTest","hibernate-core\src\test\java\org\hibernate\jpa\test\query\QueryTest.java",1352
2229,187,190,1,193,196,1,7605,23,157,201,34,1,1,-9,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0,0,0,0,0,1,0,0,0,0,0,"Exception","testMultiThreadTransactionTimeout()","org.hibernate.jpa.test.transaction.TransactionJoiningTest","hibernate-core\src\test\java\org\hibernate\jpa\test\transaction\TransactionJoiningTest.java",193
2230,57,63,4,63,69,4,1859,164,56,76,18,1,1,-9,0,31,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,3,0,3,0,0,0,3,47,0,0,3,2,0,"Exception","testBackquotes()","org.hibernate.test.annotations.backquotes.BackquoteTest","hibernate-core\src\test\java\org\hibernate\test\annotations\backquotes\BackquoteTest.java",63
2231,87,94,5,98,103,4,3048,182,86,110,22,1,1,-9,0,31,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,4,1,3,0,0,0,3,47,0,0,3,2,0,"Exception","testInvalidReferenceToQuotedTableName()","org.hibernate.test.annotations.backquotes.BackquoteTest","hibernate-core\src\test\java\org\hibernate\test\annotations\backquotes\BackquoteTest.java",98
2232,22,27,3,27,30,1,752,97,21,31,8,1,1,-9,0,31,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,4,6,0,0,0,6,47,0,0,2,4,0,"Exception","testMixPackageAndResourceOrdering()","org.hibernate.test.annotations.configuration.ConfigurationTest","hibernate-core\src\test\java\org\hibernate\test\annotations\configuration\ConfigurationTest.java",27
2233,78,91,9,91,94,1,2573,42,71,98,19,1,1,-9,0,31,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,15,6,2,0,0,0,2,2,0,0,2,0,0,"Exception","testWithTypeContributor()","org.hibernate.test.annotations.embeddables.EmbeddableIntegratorTest","hibernate-core\src\test\java\org\hibernate\test\annotations\embeddables\EmbeddableIntegratorTest.java",91
2234,62,66,2,66,71,3,1935,69,42,97,51,1,1,-9,0,31,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,1,0,0,0,0,0,1,0,0,0,0,0,"Exception","testSimple()","org.hibernate.test.annotations.embedded.EmbeddedTest","hibernate-core\src\test\java\org\hibernate\test\annotations\embedded\EmbeddedTest.java",66
2235,77,88,9,88,93,3,2453,69,42,97,51,1,1,-9,0,31,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,10,8,0,0,0,0,0,1,0,0,0,0,0,"Exception","testSimple()","org.hibernate.test.annotations.embedded.EmbeddedTest","hibernate-core\src\test\java\org\hibernate\test\annotations\embedded\EmbeddedTest.java",88
2236,120,124,2,124,129,3,3211,69,100,154,50,1,1,-9,0,31,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,1,0,0,0,0,0,1,0,0,0,0,0,"Exception","testQueryWithEmbeddedIsNull()","org.hibernate.test.annotations.embedded.EmbeddedTest","hibernate-core\src\test\java\org\hibernate\test\annotations\embedded\EmbeddedTest.java",124
2237,135,145,8,145,150,3,3724,69,100,154,50,1,1,-9,0,31,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,10,7,0,0,0,0,0,1,0,0,0,0,0,"Exception","testQueryWithEmbeddedIsNull()","org.hibernate.test.annotations.embedded.EmbeddedTest","hibernate-core\src\test\java\org\hibernate\test\annotations\embedded\EmbeddedTest.java",145
2238,176,180,2,180,185,3,4477,69,158,212,48,1,1,-9,0,31,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,1,0,0,0,0,0,1,0,0,0,0,0,"Exception","testQueryWithEmbeddedParameterAllNull()","org.hibernate.test.annotations.embedded.EmbeddedTest","hibernate-core\src\test\java\org\hibernate\test\annotations\embedded\EmbeddedTest.java",180
2239,191,203,8,203,208,3,5029,69,158,212,48,1,1,-9,0,31,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,11,7,0,0,0,0,0,1,0,0,0,0,0,"Exception","testQueryWithEmbeddedParameterAllNull()","org.hibernate.test.annotations.embedded.EmbeddedTest","hibernate-core\src\test\java\org\hibernate\test\annotations\embedded\EmbeddedTest.java",203
2240,236,240,2,240,245,3,5829,69,216,273,51,1,1,-9,0,31,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,1,0,0,0,0,0,1,0,0,0,0,0,"Exception","testQueryWithEmbeddedParameterOneNull()","org.hibernate.test.annotations.embedded.EmbeddedTest","hibernate-core\src\test\java\org\hibernate\test\annotations\embedded\EmbeddedTest.java",240
2241,251,264,9,264,269,3,6436,69,216,273,51,1,1,-9,0,31,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,13,8,0,0,0,0,0,1,0,0,0,0,0,"Exception","testQueryWithEmbeddedParameterOneNull()","org.hibernate.test.annotations.embedded.EmbeddedTest","hibernate-core\src\test\java\org\hibernate\test\annotations\embedded\EmbeddedTest.java",264
2242,296,300,2,300,305,3,7206,69,276,336,51,1,1,-9,0,31,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,1,0,0,0,0,0,1,0,0,0,0,0,"Exception","testQueryWithEmbeddedWithNullUsingSubAttributes()","org.hibernate.test.annotations.embedded.EmbeddedTest","hibernate-core\src\test\java\org\hibernate\test\annotations\embedded\EmbeddedTest.java",300
2243,311,327,9,327,332,3,7986,69,276,336,51,1,1,-9,0,31,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,14,10,0,0,0,0,0,1,0,0,0,0,0,"Exception","testQueryWithEmbeddedWithNullUsingSubAttributes()","org.hibernate.test.annotations.embedded.EmbeddedTest","hibernate-core\src\test\java\org\hibernate\test\annotations\embedded\EmbeddedTest.java",327
2244,408,413,3,413,419,3,11185,65,401,423,19,1,1,-9,0,31,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,3,2,0,0,0,0,0,1,0,0,0,0,0,"Exception","testBasic()","org.hibernate.test.annotations.EntityTest","hibernate-core\src\test\java\org\hibernate\test\annotations\EntityTest.java",413
2245,26,33,6,33,36,1,985,39,23,37,13,1,1,-9,0,31,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,4,1,1,0,0,0,1,5,0,0,1,0,0,"Exception","prepareTest()","org.hibernate.test.annotations.filter.secondarytable.SecondaryTableTest","hibernate-core\src\test\java\org\hibernate\test\annotations\filter\secondarytable\SecondaryTableTest.java",33
2246,75,85,6,85,91,4,2161,82,72,92,16,1,1,-9,0,31,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,11,7,0,0,0,0,0,1,0,0,0,0,0,"Exception","testSlectFromHuman()","org.hibernate.test.annotations.filter.subclass.MappedSuperclass.FilterInheritanceTest","hibernate-core\src\test\java\org\hibernate\test\annotations\filter\subclass\MappedSuperclass\FilterInheritanceTest.java",85
2247,28,31,1,31,34,1,863,110,27,35,6,1,1,-9,0,31,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,2,1,0,0,0,0,0,1,0,0,0,0,0,"Exception","createBook()","org.hibernate.test.annotations.lob.AbstractLobTest","hibernate-core\src\test\java\org\hibernate\test\annotations\lob\AbstractLobTest.java",31
2248,41,44,1,44,47,1,1195,118,40,48,6,1,1,-9,0,31,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,2,1,0,0,0,0,0,1,0,0,0,0,0,"Exception","createCompiledCode()","org.hibernate.test.annotations.lob.AbstractLobTest","hibernate-core\src\test\java\org\hibernate\test\annotations\lob\AbstractLobTest.java",44
2249,527,532,3,532,536,1,15245,52,515,540,22,1,1,-9,0,31,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,4,2,0,0,0,0,0,1,0,0,0,0,0,"Exception","testAssociationTableUniqueConstraints()","org.hibernate.test.annotations.manytomany.ManyToManyTest","hibernate-core\src\test\java\org\hibernate\test\annotations\manytomany\ManyToManyTest.java",532
2250,48,63,10,63,66,1,2062,37,40,70,22,1,1,-9,0,31,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,8,29,6,0,0,0,8,33,0,0,3,5,0,"Exception","testGeneratedSql()","org.hibernate.test.annotations.onetoone.primarykey.NullablePrimaryKeyTest","hibernate-core\src\test\java\org\hibernate\test\annotations\onetoone\primarykey\NullablePrimaryKeyTest.java",63
2251,46,49,1,49,51,0,1471,6,30,65,32,1,1,-9,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,"Exception","testConfigurationMethods()","org.hibernate.test.annotations.SecuredBindingTest","hibernate-core\src\test\java\org\hibernate\test\annotations\SecuredBindingTest.java",49
2252,60,63,1,63,66,1,1974,15,50,68,12,1,1,-9,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,1,0,0,0,1,2,0,0,0,1,0,"Exception","testFindPreviousSibling()","org.hibernate.test.ast.ASTUtilTest","hibernate-core\src\test\java\org\hibernate\test\ast\ASTUtilTest.java",63
2253,58,69,8,69,95,20,2152,1152,54,100,38,1,1,-9,0,31,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,4,1,1,0,0,0,1,1,0,0,1,0,0,"Exception","testBasicInsertion()","org.hibernate.test.batch.BatchingBatchFailureTest","hibernate-core\src\test\java\org\hibernate\test\batch\BatchingBatchFailureTest.java",69
2254,73,91,13,91,94,1,3219,75,54,100,38,1,1,-9,0,12,0,1,58,0,0,0,0,0,1,0,0,0,0,0,0,1,0,11,10,1,0,0,0,1,1,0,0,0,1,0,"Exception","testBasicInsertion()","org.hibernate.test.batch.BatchingBatchFailureTest","hibernate-core\src\test\java\org\hibernate\test\batch\BatchingBatchFailureTest.java",91
2255,56,64,5,64,90,20,2029,1155,52,95,35,1,1,-9,0,31,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,4,1,1,0,0,0,1,1,0,0,1,0,0,"Exception","testBasicInsertion()","org.hibernate.test.batch.NonBatchingBatchFailureTest","hibernate-core\src\test\java\org\hibernate\test\batch\NonBatchingBatchFailureTest.java",64
2256,68,86,13,86,89,1,3099,75,52,95,35,1,1,-9,0,12,0,1,56,0,0,0,0,0,1,0,0,0,0,0,0,1,0,11,10,1,0,0,0,1,1,0,0,0,1,0,"Exception","testBasicInsertion()","org.hibernate.test.batch.NonBatchingBatchFailureTest","hibernate-core\src\test\java\org\hibernate\test\batch\NonBatchingBatchFailureTest.java",86
2257,67,70,1,70,74,2,2206,133,66,75,7,1,1,-9,0,31,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,2,21,8,0,0,0,8,19,4,0,2,3,0,"Exception","enhacementTest()","org.hibernate.test.bytecode.enhancement.basic.BasicInSessionTest","hibernate-core\src\test\java\org\hibernate\test\bytecode\enhancement\basic\BasicInSessionTest.java",70
2258,134,139,3,139,147,1,4179,183,119,153,22,1,1,-9,0,31,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,4,2,0,0,0,0,0,1,0,0,0,0,0,"Exception","testEntityWithNonNullableTransientEntity(EntityOperation)","org.hibernate.test.cascade.circle.MultiPathCircleCascadeTest","hibernate-core\src\test\java\org\hibernate\test\cascade\circle\MultiPathCircleCascadeTest.java",139
2259,176,181,3,181,189,1,5284,182,166,195,19,1,1,-9,0,31,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,4,2,0,0,0,0,0,1,0,0,0,0,0,"Exception","testEntityWithNonNullableEntityNull(EntityOperation)","org.hibernate.test.cascade.circle.MultiPathCircleCascadeTest","hibernate-core\src\test\java\org\hibernate\test\cascade\circle\MultiPathCircleCascadeTest.java",181
2260,216,221,3,221,229,1,6373,182,208,235,18,1,1,-9,0,31,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,4,2,0,0,0,0,0,1,0,0,0,0,0,"Exception","testEntityWithNonNullablePropSetToNull(EntityOperation)","org.hibernate.test.cascade.circle.MultiPathCircleCascadeTest","hibernate-core\src\test\java\org\hibernate\test\cascade\circle\MultiPathCircleCascadeTest.java",221
2261,381,384,1,384,386,0,13714,7,314,392,60,1,1,-9,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,"Exception","testEnumConverter()","org.hibernate.test.converter.AttributeConverterTest","hibernate-core\src\test\java\org\hibernate\test\converter\AttributeConverterTest.java",384
2262,48,57,6,57,61,2,1629,57,45,65,17,1,1,-9,0,31,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,8,2,2,0,0,0,2,2,0,0,2,0,0,"Exception","testWithFetchJoin()","org.hibernate.test.criteria.limitexpression.LimitExpressionTest","hibernate-core\src\test\java\org\hibernate\test\criteria\limitexpression\LimitExpressionTest.java",57
2263,628,639,7,639,643,1,19495,113,616,748,73,1,1,-9,0,31,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,7,1,1,0,0,0,1,1,0,0,1,0,0,"Exception","testInterSystemsFunctions()","org.hibernate.test.dialect.functional.cache.SQLFunctionsInterSystemsTest","hibernate-core\src\test\java\org\hibernate\test\dialect\functional\cache\SQLFunctionsInterSystemsTest.java",639
2264,57,96,28,96,102,4,2954,140,54,106,41,1,1,-9,0,31,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,22,14,0,0,0,0,0,1,0,0,0,0,0,"Exception","testSetPropertiesMapWithNullValues()","org.hibernate.test.hql.ParameterTest","hibernate-core\src\test\java\org\hibernate\test\hql\ParameterTest.java",96
2265,156,159,1,159,162,0,4867,18,152,163,8,1,1,-9,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,0,1,0,0,0,1,2,0,0,1,0,0,"Exception","releaseQuietly(SessionImplementor,Statement)","org.hibernate.test.jdbc.GeneralWorkTest","hibernate-core\src\test\java\org\hibernate\test\jdbc\GeneralWorkTest.java",159
2266,168,171,1,171,174,0,5144,18,164,175,8,1,1,-9,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,0,1,0,0,0,1,2,0,0,1,0,0,"Exception","releaseQuietly(SessionImplementor,ResultSet,Statement)","org.hibernate.test.jdbc.GeneralWorkTest","hibernate-core\src\test\java\org\hibernate\test\jdbc\GeneralWorkTest.java",171
2267,61,64,1,64,67,0,1991,86,53,95,32,1,1,-9,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,"Exception","testBasicJdbcUsage()","org.hibernate.test.jdbc.internal.BasicConnectionTest","hibernate-core\src\test\java\org\hibernate\test\jdbc\internal\BasicConnectionTest.java",64
2268,62,65,1,65,68,0,2298,84,52,109,42,1,1,-9,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,"Exception","testNonBatchingUsage()","org.hibernate.test.jdbc.internal.BatchingTest","hibernate-core\src\test\java\org\hibernate\test\jdbc\internal\BatchingTest.java",65
2269,121,124,1,124,126,0,4975,84,111,179,53,1,1,-9,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,"Exception","testBatchingUsage()","org.hibernate.test.jdbc.internal.BatchingTest","hibernate-core\src\test\java\org\hibernate\test\jdbc\internal\BatchingTest.java",124
2270,192,195,1,195,197,0,8250,84,181,262,65,1,1,-9,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,"Exception","testSessionBatchingUsage()","org.hibernate.test.jdbc.internal.BatchingTest","hibernate-core\src\test\java\org\hibernate\test\jdbc\internal\BatchingTest.java",195
2271,4033,4039,4,4039,4043,2,128516,51,4029,4078,44,1,1,-9,0,31,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,5,1,1,0,0,0,1,1,0,0,1,0,0,"Exception","testNewSessionLifecycle()","org.hibernate.test.legacy.FooBarTest","hibernate-core\src\test\java\org\hibernate\test\legacy\FooBarTest.java",4039
