Filename,# of code changes,Code churn %
hibernate-core/src/main/java/org/hibernate/engine/spi/QueryParameters.java,117712,12.34%
hibernate-core/src/main/java/org/hibernate/engine/spi/PersistenceContext.java,117655,12.32%
hibernate-core/src/main/java/org/hibernate/engine/spi/NamedSQLQueryDefinition.java,117636,12.32%
hibernate-core/src/main/java/org/hibernate/engine/spi/ExecutableList.java,117633,12.32%
hibernate-core/src/main/java/org/hibernate/engine/spi/ExceptionConverter.java,102324,13.96%
hibernate-core/src/main/java/org/hibernate/engine/spi/EntityUniqueKey.java,151165,12.29%
hibernate-core/src/main/java/org/hibernate/engine/spi/EntityEntry.java,9733,79.86%
hibernate-core/src/main/java/org/hibernate/engine/spi/EntityEntry.java,117629,12.32%
hibernate-core/src/main/java/org/hibernate/engine/spi/CollectionEntry.java,9726,79.89%
hibernate-core/src/main/java/org/hibernate/engine/spi/CollectionEntry.java,117622,12.32%
hibernate-core/src/main/java/org/hibernate/engine/spi/CascadingActions.java,117616,12.32%
hibernate-core/src/main/java/org/hibernate/engine/spi/CacheImplementor.java,117612,12.33%
hibernate-core/src/main/java/org/hibernate/engine/spi/BatchFetchQueue.java,117528,12.31%
hibernate-core/src/main/java/org/hibernate/engine/spi/ActionQueue.java,117503,12.31%
hibernate-core/src/main/java/org/hibernate/engine/spi/AbstractDelegatingSharedSessionBuilder.java,117481,12.31%
hibernate-core/src/main/java/org/hibernate/engine/query/spi/sql/NativeSQLQueryReturn.java,117469,12.31%
hibernate-core/src/main/java/org/hibernate/engine/query/spi/QueryPlanCache.java,117468,12.31%
hibernate-core/src/main/java/org/hibernate/engine/query/spi/ParameterParser.java,18553,70.41%
hibernate-core/src/main/java/org/hibernate/engine/query/spi/ParameterParser.java,151181,12.29%
hibernate-core/src/main/java/org/hibernate/engine/query/spi/ParameterParser.java,117460,12.31%
hibernate-core/src/main/java/org/hibernate/engine/query/spi/OrdinalParameterDescriptor.java,117458,12.31%
hibernate-core/src/main/java/org/hibernate/engine/query/spi/NativeSQLQueryPlan.java,117426,12.30%
hibernate-core/src/main/java/org/hibernate/engine/query/spi/NativeQueryInterpreter.java,117414,12.30%
hibernate-core/src/main/java/org/hibernate/engine/query/spi/NamedParameterDescriptor.java,117411,12.30%
hibernate-core/src/main/java/org/hibernate/engine/query/spi/HQLQueryPlan.java,15948,69.44%
hibernate-core/src/main/java/org/hibernate/engine/query/spi/HQLQueryPlan.java,15638,70.94%
hibernate-core/src/main/java/org/hibernate/engine/query/spi/HQLQueryPlan.java,117384,12.28%
hibernate-core/src/main/java/org/hibernate/engine/query/spi/HQLQueryPlan.java,111925,11.34%
hibernate-core/src/main/java/org/hibernate/engine/query/spi/EntityGraphQueryHint.java,101079,13.56%
hibernate-core/src/main/java/org/hibernate/engine/query/internal/NativeQueryInterpreterStandardImpl.java,117365,12.28%
hibernate-core/src/main/java/org/hibernate/engine/loading/internal/LoadContexts.java,117359,12.28%
hibernate-core/src/main/java/org/hibernate/engine/loading/internal/CollectionLoadContext.java,117355,12.28%
hibernate-core/src/main/java/org/hibernate/engine/jdbc/spi/JdbcCoordinator.java,117337,12.29%
hibernate-core/src/main/java/org/hibernate/engine/jdbc/spi/JdbcCoordinator.java,110443,11.53%
hibernate-core/src/main/java/org/hibernate/engine/jdbc/internal/JdbcCoordinatorImpl.java,6986,84.80%
hibernate-core/src/main/java/org/hibernate/engine/jdbc/internal/JdbcCoordinatorImpl.java,117267,12.27%
hibernate-core/src/main/java/org/hibernate/engine/jdbc/internal/JdbcCoordinatorImpl.java,110438,11.53%
hibernate-core/src/main/java/org/hibernate/engine/jdbc/env/spi/IdentifierHelperBuilder.java,117219,12.30%
hibernate-core/src/main/java/org/hibernate/engine/jdbc/env/spi/IdentifierHelper.java,117217,12.30%
hibernate-core/src/main/java/org/hibernate/engine/jdbc/env/internal/JdbcEnvironmentImpl.java,117215,12.30%
hibernate-core/src/main/java/org/hibernate/engine/jdbc/dialect/internal/StandardDialectResolver.java,151294,12.35%
hibernate-core/src/main/java/org/hibernate/engine/jdbc/cursor/internal/StandardRefCursorSupport.java,151838,12.29%
hibernate-core/src/main/java/org/hibernate/engine/jdbc/batch/internal/BatchBuilderImpl.java,7904,85.25%
hibernate-core/src/main/java/org/hibernate/engine/jdbc/SerializableClobProxy.java,117213,12.30%
hibernate-core/src/main/java/org/hibernate/engine/jdbc/SerializableBlobProxy.java,117211,12.30%
hibernate-core/src/main/java/org/hibernate/engine/jdbc/ContextualLobCreator.java,117209,12.30%
hibernate-core/src/main/java/org/hibernate/engine/internal/Versioning.java,117203,12.30%
hibernate-core/src/main/java/org/hibernate/engine/internal/TwoPhaseLoad.java,117195,12.30%
hibernate-core/src/main/java/org/hibernate/engine/internal/StatefulPersistenceContext.java,117165,12.30%
hibernate-core/src/main/java/org/hibernate/engine/internal/SessionEventListenerManagerImpl.java,111916,11.34%
hibernate-core/src/main/java/org/hibernate/engine/internal/ParameterBinder.java,117070,12.31%
hibernate-core/src/main/java/org/hibernate/engine/internal/Nullability.java,117068,12.31%
hibernate-core/src/main/java/org/hibernate/engine/internal/NonNullableTransientDependencies.java,117056,12.32%
hibernate-core/src/main/java/org/hibernate/engine/internal/NaturalIdXrefDelegate.java,117048,12.32%
hibernate-core/src/main/java/org/hibernate/engine/internal/ForeignKeys.java,117038,12.32%
hibernate-core/src/main/java/org/hibernate/engine/internal/Collections.java,9680,80.21%
hibernate-core/src/main/java/org/hibernate/engine/internal/Collections.java,117018,12.32%
hibernate-core/src/main/java/org/hibernate/engine/internal/CascadePoint.java,117016,12.32%
hibernate-core/src/main/java/org/hibernate/engine/internal/Cascade.java,116992,12.32%
hibernate-core/src/main/java/org/hibernate/engine/internal/CacheHelper.java,116988,12.32%
hibernate-core/src/main/java/org/hibernate/engine/internal/AbstractEntityEntry.java,9593,80.59%
hibernate-core/src/main/java/org/hibernate/engine/internal/AbstractEntityEntry.java,116984,12.32%
hibernate-core/src/main/java/org/hibernate/engine/HibernateIterator.java,15945,69.44%
hibernate-core/src/main/java/org/hibernate/dialect/pagination/SQLServer2005LimitHandler.java,9971,80.16%
hibernate-core/src/main/java/org/hibernate/dialect/pagination/SQLServer2005LimitHandler.java,9966,80.19%
hibernate-core/src/main/java/org/hibernate/dialect/pagination/SQLServer2005LimitHandler.java,16996,69.97%
hibernate-core/src/main/java/org/hibernate/dialect/pagination/SQLServer2005LimitHandler.java,116980,12.32%
hibernate-core/src/main/java/org/hibernate/dialect/pagination/LimitHandler.java,116976,12.32%
hibernate-core/src/main/java/org/hibernate/dialect/pagination/AbstractLimitHandler.java,116968,12.32%
hibernate-core/src/main/java/org/hibernate/dialect/lock/UpdateLockingStrategy.java,116966,12.32%
hibernate-core/src/main/java/org/hibernate/dialect/lock/SelectLockingStrategy.java,116954,12.33%
hibernate-core/src/main/java/org/hibernate/dialect/lock/PessimisticWriteUpdateLockingStrategy.java,116939,12.33%
hibernate-core/src/main/java/org/hibernate/dialect/lock/PessimisticWriteSelectLockingStrategy.java,116927,12.33%
hibernate-core/src/main/java/org/hibernate/dialect/lock/PessimisticReadUpdateLockingStrategy.java,116912,12.33%
hibernate-core/src/main/java/org/hibernate/dialect/lock/PessimisticReadSelectLockingStrategy.java,116900,12.33%
hibernate-core/src/main/java/org/hibernate/dialect/lock/PessimisticForceIncrementLockingStrategy.java,116885,12.34%
hibernate-core/src/main/java/org/hibernate/dialect/lock/OptimisticLockingStrategy.java,116881,12.34%
hibernate-core/src/main/java/org/hibernate/dialect/lock/OptimisticForceIncrementLockingStrategy.java,116877,12.34%
hibernate-core/src/main/java/org/hibernate/dialect/lock/LockingStrategy.java,116871,12.34%
hibernate-core/src/main/java/org/hibernate/dialect/identity/Oracle12cGetGeneratedKeysDelegate.java,116867,12.34%
hibernate-core/src/main/java/org/hibernate/dialect/identity/GetGeneratedKeysDelegate.java,116862,12.34%
hibernate-core/src/main/java/org/hibernate/dialect/TypeNames.java,8043,85.48%
hibernate-core/src/main/java/org/hibernate/dialect/SybaseAnywhereDialect.java,116852,12.34%
hibernate-core/src/main/java/org/hibernate/dialect/PostgreSQL93Dialect.java,17880,70.49%
hibernate-core/src/main/java/org/hibernate/dialect/PostgreSQL93Dialect.java,17818,70.54%
hibernate-core/src/main/java/org/hibernate/dialect/PostgreSQL93Dialect.java,17445,70.28%
hibernate-core/src/main/java/org/hibernate/dialect/PostgreSQL92Dialect.java,7708,85.16%
hibernate-core/src/main/java/org/hibernate/dialect/PostgreSQL91Dialect.java,7706,85.18%
hibernate-core/src/main/java/org/hibernate/dialect/Oracle8iDialect.java,7686,85.14%
hibernate-core/src/main/java/org/hibernate/dialect/LobMergeStrategy.java,116850,12.34%
hibernate-core/src/main/java/org/hibernate/dialect/InformixDialect.java,10101,79.84%
hibernate-core/src/main/java/org/hibernate/dialect/HSQLDialect.java,16242,69.55%
hibernate-core/src/main/java/org/hibernate/dialect/HSQLDialect.java,116842,12.34%
hibernate-core/src/main/java/org/hibernate/dialect/H2Dialect.java,116826,12.34%
hibernate-core/src/main/java/org/hibernate/dialect/Dialect.java,8032,85.46%
hibernate-core/src/main/java/org/hibernate/dialect/Dialect.java,7667,85.29%
hibernate-core/src/main/java/org/hibernate/dialect/Dialect.java,17862,70.46%
hibernate-core/src/main/java/org/hibernate/dialect/Dialect.java,17802,70.61%
hibernate-core/src/main/java/org/hibernate/dialect/Dialect.java,116817,12.34%
hibernate-core/src/main/java/org/hibernate/dialect/DB2Dialect.java,7652,85.26%
hibernate-core/src/main/java/org/hibernate/dialect/Cache71Dialect.java,116765,12.35%
hibernate-core/src/main/java/org/hibernate/dialect/CUBRIDDialect.java,7647,85.25%
hibernate-core/src/main/java/org/hibernate/dialect/AbstractTransactSQLDialect.java,7643,85.24%
hibernate-core/src/main/java/org/hibernate/dialect/AbstractTransactSQLDialect.java,116751,12.35%
hibernate-core/src/main/java/org/hibernate/dialect/AbstractHANADialect.java,116749,12.35%
hibernate-core/src/main/java/org/hibernate/criterion/SubqueryExpression.java,116745,12.35%
hibernate-core/src/main/java/org/hibernate/criterion/ProjectionList.java,116739,12.35%
hibernate-core/src/main/java/org/hibernate/criterion/Projection.java,116737,12.35%
hibernate-core/src/main/java/org/hibernate/context/internal/ThreadLocalSessionContext.java,116735,12.35%
hibernate-core/src/main/java/org/hibernate/context/internal/JTASessionContext.java,116731,12.35%
hibernate-core/src/main/java/org/hibernate/collection/spi/PersistentCollection.java,116725,12.35%
hibernate-core/src/main/java/org/hibernate/collection/internal/PersistentSortedSet.java,110176,11.42%
hibernate-core/src/main/java/org/hibernate/collection/internal/PersistentSortedMap.java,110171,11.42%
hibernate-core/src/main/java/org/hibernate/collection/internal/PersistentSet.java,116611,12.37%
hibernate-core/src/main/java/org/hibernate/collection/internal/PersistentMap.java,116605,12.37%
hibernate-core/src/main/java/org/hibernate/collection/internal/PersistentList.java,116597,12.37%
hibernate-core/src/main/java/org/hibernate/collection/internal/PersistentIdentifierBag.java,116591,12.37%
hibernate-core/src/main/java/org/hibernate/collection/internal/PersistentBag.java,116573,12.37%
hibernate-core/src/main/java/org/hibernate/collection/internal/PersistentArrayHolder.java,116567,12.37%
hibernate-core/src/main/java/org/hibernate/collection/internal/AbstractPersistentCollection.java,116559,12.37%
hibernate-core/src/main/java/org/hibernate/classic/Lifecycle.java,116531,12.38%
hibernate-core/src/main/java/org/hibernate/cfg/beanvalidation/TypeSafeActivator.java,5562,86.12%
hibernate-core/src/main/java/org/hibernate/cfg/beanvalidation/TypeSafeActivator.java,18550,70.42%
hibernate-core/src/main/java/org/hibernate/cfg/beanvalidation/HibernateTraversableResolver.java,18546,70.43%
hibernate-core/src/main/java/org/hibernate/cfg/beanvalidation/BeanValidationEventListener.java,18527,70.50%
hibernate-core/src/main/java/org/hibernate/cfg/annotations/reflection/XMLContext.java,18519,70.52%
hibernate-core/src/main/java/org/hibernate/cfg/annotations/reflection/JPAOverriddenAnnotationReader.java,18497,70.55%
hibernate-core/src/main/java/org/hibernate/cfg/annotations/TableBinder.java,18495,70.55%
hibernate-core/src/main/java/org/hibernate/cfg/annotations/SimpleValueBinder.java,18493,70.56%
hibernate-core/src/main/java/org/hibernate/cfg/annotations/SimpleValueBinder.java,116519,12.38%
hibernate-core/src/main/java/org/hibernate/cfg/annotations/SetBinder.java,18491,70.57%
hibernate-core/src/main/java/org/hibernate/cfg/annotations/QueryBinder.java,18485,70.59%
hibernate-core/src/main/java/org/hibernate/cfg/annotations/PropertyBinder.java,18483,70.60%
hibernate-core/src/main/java/org/hibernate/cfg/annotations/PropertyBinder.java,116515,12.38%
hibernate-core/src/main/java/org/hibernate/cfg/annotations/ListBinder.java,18481,70.61%
hibernate-core/src/main/java/org/hibernate/cfg/annotations/EntityBinder.java,18475,70.62%
hibernate-core/src/main/java/org/hibernate/cfg/annotations/EntityBinder.java,116513,12.38%
hibernate-core/src/main/java/org/hibernate/cfg/annotations/CollectionBinder.java,6630,84.46%
hibernate-core/src/main/java/org/hibernate/cfg/annotations/CollectionBinder.java,18465,70.66%
hibernate-core/src/main/java/org/hibernate/cfg/VerifyFetchProfileReferenceSecondPass.java,18451,70.71%
hibernate-core/src/main/java/org/hibernate/cfg/ToOneFkSecondPass.java,18449,70.73%
hibernate-core/src/main/java/org/hibernate/cfg/PropertyContainer.java,18445,70.75%
hibernate-core/src/main/java/org/hibernate/cfg/PkDrivenByDefaultMapsIdSecondPass.java,18441,70.77%
hibernate-core/src/main/java/org/hibernate/cfg/OneToOneSecondPass.java,18439,70.78%
hibernate-core/src/main/java/org/hibernate/cfg/MetadataSourceType.java,18438,70.79%
hibernate-core/src/main/java/org/hibernate/cfg/InheritanceState.java,18436,70.81%
hibernate-core/src/main/java/org/hibernate/cfg/IndexOrUniqueKeySecondPass.java,18421,70.86%
hibernate-core/src/main/java/org/hibernate/cfg/ImprovedNamingStrategy.java,18415,70.87%
hibernate-core/src/main/java/org/hibernate/cfg/ExternalSessionFactoryConfig.java,18413,70.88%
hibernate-core/src/main/java/org/hibernate/cfg/Environment.java,18410,70.90%
hibernate-core/src/main/java/org/hibernate/cfg/Environment.java,116505,12.38%
hibernate-core/src/main/java/org/hibernate/cfg/Ejb3JoinColumn.java,18397,70.94%
hibernate-core/src/main/java/org/hibernate/cfg/Ejb3JoinColumn.java,116503,12.38%
hibernate-core/src/main/java/org/hibernate/cfg/Ejb3Column.java,18393,70.96%
hibernate-core/src/main/java/org/hibernate/cfg/Ejb3Column.java,116500,12.38%
hibernate-core/src/main/java/org/hibernate/cfg/DefaultNamingStrategy.java,18389,70.97%
hibernate-core/src/main/java/org/hibernate/cfg/CopyIdentifierComponentSecondPass.java,18387,70.98%
hibernate-core/src/main/java/org/hibernate/cfg/Configuration.java,18384,71.00%
hibernate-core/src/main/java/org/hibernate/cfg/Configuration.java,116498,12.38%
hibernate-core/src/main/java/org/hibernate/cfg/ColumnsBuilder.java,116467,12.39%
hibernate-core/src/main/java/org/hibernate/cfg/BinderHelper.java,18382,71.00%
hibernate-core/src/main/java/org/hibernate/cfg/AvailableSettings.java,339,67.55%
hibernate-core/src/main/java/org/hibernate/cfg/AvailableSettings.java,18364,71.07%
hibernate-core/src/main/java/org/hibernate/cfg/AvailableSettings.java,116465,12.39%
hibernate-core/src/main/java/org/hibernate/cfg/AvailableSettings.java,110437,11.53%
hibernate-core/src/main/java/org/hibernate/cfg/AvailableSettings.java,100912,13.48%
hibernate-core/src/main/java/org/hibernate/cfg/AnnotationBinder.java,18357,71.10%
hibernate-core/src/main/java/org/hibernate/cfg/AnnotationBinder.java,116248,12.23%
hibernate-core/src/main/java/org/hibernate/cache/spi/entry/StandardCacheEntryImpl.java,116240,12.23%
hibernate-core/src/main/java/org/hibernate/cache/spi/access/RegionAccessStrategy.java,116232,12.23%
hibernate-core/src/main/java/org/hibernate/cache/spi/access/NaturalIdRegionAccessStrategy.java,116208,12.24%
hibernate-core/src/main/java/org/hibernate/cache/spi/access/EntityRegionAccessStrategy.java,116169,12.24%
hibernate-core/src/main/java/org/hibernate/cache/spi/access/CollectionRegionAccessStrategy.java,116133,12.23%
